0.0602339	1
0.0602339	2
0.0602339	3
0.0602339	4
0.0602339	5
0.0602339	6
0.0602339	7
0.0602339	8
0.0602339	9
0.0602339	10
0.149404	9
0.149404	10
0.149404	11
0.154056	9
0.154056	10
0.154056	11
0.154056	12
0.154056	13
0.158709	11
0.158709	12
0.158709	13
0.158709	14
0.158709	15
0.163362	13
0.163362	14
0.163362	15
0.163362	16
0.163362	17
0.165688	15
0.165688	16
0.165688	17
0.165688	18
0.165688	19
0.226338	17
0.226338	18
0.226338	19
0.226338	20
0.226338	21
0.233317	19
0.233317	20
0.233317	21
0.233317	22
0.233317	23
0.235644	21
0.235644	22
0.235644	23
0.235644	24
0.235644	25
0.242623	23
0.242623	24
0.242623	25
0.242623	26
0.242623	27
0.244949	25
0.244949	26
0.244949	27
0.244949	28
0.244949	29
0.250765	27
0.250765	28
0.250765	29
0.250765	30
0.250765	31
0.253092	29
0.253092	30
0.253092	31
0.253092	32
0.253092	33
0.256581	31
0.256581	32
0.256581	33
0.256581	34
0.256581	35
0.258908	33
0.258908	34
0.258908	35
0.258908	36
0.258908	37
0.342658	35
0.342658	36
0.342658	37
0.342658	38
0.342658	39
0.344984	37
0.344984	38
0.344984	39
0.344984	40
0.344984	41
0.355453	39
0.355453	40
0.355453	41
0.355453	42
0.355453	43
0.35778	41
0.35778	42
0.35778	43
0.35778	44
0.35778	45
0.362432	43
0.362432	44
0.362432	45
0.362432	46
0.362432	47
0.364759	45
0.364759	46
0.364759	47
0.364759	48
0.364759	49
0.374064	47
0.374064	48
0.374064	49
0.374064	50
0.374064	51
0.376391	49
0.376391	50
0.376391	51
0.376391	52
0.376391	53
0.381044	51
0.381044	52
0.381044	53
0.381044	54
0.381044	55
0.38337	53
0.38337	54
0.38337	55
0.38337	56
0.38337	57
0.389186	55
0.389186	56
0.389186	57
0.389186	58
0.389186	59
0.391512	57
0.391512	58
0.391512	59
0.391512	60
0.391512	61
0.395002	59
0.395002	60
0.395002	61
0.395002	62
0.395002	63
0.397328	61
0.397328	62
0.397328	63
0.397328	64
0.397328	65
0.401981	63
0.401981	64
0.401981	65
0.401981	66
0.401981	67
0.404308	65
0.404308	66
0.404308	67
0.404308	68
0.404308	69
0.407797	67
0.407797	68
0.407797	69
0.407797	70
0.407797	71
0.410124	69
0.410124	70
0.410124	71
0.410124	72
0.410124	73
0.562503	71
0.562503	72
0.562503	73
0.562503	74
0.562503	75
0.564829	73
0.564829	74
0.564829	75
0.564829	76
0.564829	77
0.568319	75
0.568319	76
0.568319	77
0.568319	78
0.568319	79
0.570645	77
0.570645	78
0.570645	79
0.570645	80
0.570645	81
0.581114	79
0.581114	80
0.581114	81
0.581114	82
0.581114	83
0.58344	81
0.58344	82
0.58344	83
0.58344	84
0.58344	85
0.58693	83
0.58693	84
0.58693	85
0.58693	86
0.58693	87
0.589256	85
0.589256	86
0.589256	87
0.589256	88
0.589256	89
0.593909	87
0.593909	88
0.593909	89
0.593909	90
0.593909	91
0.596236	89
0.596236	90
0.596236	91
0.598562	89
0.598562	90
0.598562	91
0.600888	89
0.600888	90
0.600888	91
0.610194	89
0.610194	90
0.610194	91
0.61252	89
0.61252	90
0.61252	91
0.614847	89
0.614847	90
0.614847	91
0.617173	89
0.617173	90
0.617173	91
0.620663	89
0.620663	90
0.620663	91
0.622989	89
0.622989	90
0.622989	91
0.626479	89
0.626479	90
0.626479	91
0.626479	92
0.628805	90
0.628805	91
0.628805	92
0.633458	90
0.633458	91
0.633458	92
0.635784	90
0.635784	91
0.635784	92
0.638111	90
0.638111	91
0.638111	92
0.640437	90
0.640437	91
0.640437	92
0.643927	90
0.643927	91
0.643927	92
0.646253	90
0.646253	91
0.646253	92
0.649743	90
0.649743	91
0.649743	92
0.652069	90
0.652069	91
0.652069	92
0.655559	90
0.655559	91
0.655559	92
0.655559	93
0.657885	91
0.657885	92
0.657885	93
0.661375	91
0.661375	92
0.661375	93
0.663701	91
0.663701	92
0.663701	93
0.666028	91
0.666028	92
0.666028	93
0.668354	91
0.668354	92
0.668354	93
0.67068	91
0.67068	92
0.67068	93
0.673007	91
0.673007	92
0.673007	93
0.841671	91
0.841671	92
0.841671	93
0.84284	92
0.84284	93
0.844004	92
0.844004	93
0.845173	89
0.845173	90
0.846337	89
0.8475	86
0.84867	85
0.84867	86
0.849833	85
0.849833	86
0.859138	84
0.860302	83
0.860302	84
0.861465	81
0.861465	82
0.862628	81
0.863791	78
0.863791	79
0.864954	78
0.864954	79
0.866118	76
0.867281	75
0.867281	76
0.868444	75
0.868444	76
0.871934	74
0.873097	73
0.873097	74
0.87426	71
0.87426	72
0.875423	71
0.876586	68
0.876586	69
0.87775	68
0.87775	69
0.878913	68
0.880076	67
0.880076	68
0.888218	67
0.888218	68
0.889382	67
0.890545	66
0.890545	67
0.891708	66
0.892871	65
0.892871	66
0.894034	65
0.894034	66
0.895198	65
0.896361	64
0.896361	65
0.898687	64
0.898687	65
0.89985	64
0.902177	63
0.902177	64
0.90334	63
0.90334	64
0.904503	63
0.905666	61
0.905666	62
0.90683	61
0.90683	62
0.907993	61
0.907993	62
0.911482	61
0.911482	62
0.912646	61
0.912646	62
0.913809	61
0.913809	62
0.914972	61
0.914972	62
0.916135	61
0.916135	62
0.917298	61
0.917298	62
0.918462	61
0.918462	62
0.919625	61
0.919625	62
0.921951	61
0.921951	62
0.923114	61
0.923114	62
0.925441	61
0.925441	62
0.926604	61
0.926604	62
0.927767	61
0.927767	62
0.92893	60
0.92893	61
0.930094	60
0.930094	61
0.93242	60
0.93242	61
0.933583	60
0.933583	61
0.934746	60
0.934746	61
0.937073	60
0.937073	61
0.938236	60
0.938236	61
0.939399	60
0.939399	61
0.940562	59
0.940562	60
0.941726	59
0.941726	60
0.942889	59
0.942889	60
0.944052	59
0.944052	60
0.945215	59
0.945215	60
0.946378	59
0.946378	60
0.947542	59
0.947542	60
0.948705	59
0.948705	60
0.949868	59
0.949868	60
0.951031	59
0.951031	60
1.0941	59
1.0941	60
1.09527	59
1.09527	60
1.09643	59
1.09643	60
1.09759	59
1.09759	60
1.09876	59
1.09876	60
1.09876	61
1.09876	62
1.09992	61
1.09992	62
1.10108	61
1.10108	62
1.11039	61
1.11039	62
1.11155	61
1.11155	62
1.11272	61
1.11272	62
1.11388	61
1.11388	62
1.11504	61
1.11504	62
1.11621	61
1.11621	62
1.1197	61
1.1197	62
1.12086	61
1.12086	62
1.12202	61
1.12202	62
1.12318	61
1.12318	62
1.12435	61
1.12435	62
1.13249	61
1.13249	62
1.13365	61
1.13365	62
1.13482	61
1.13482	62
1.13598	61
1.13598	62
1.13714	61
1.13714	62
1.13947	61
1.13947	62
1.1418	61
1.1418	62
1.14296	61
1.14296	62
1.14412	61
1.14412	62
1.14528	61
1.14528	62
1.14644	61
1.14644	62
1.14993	61
1.14993	62
1.1511	61
1.1511	62
1.15226	61
1.15226	62
1.15342	61
1.15342	62
1.15458	61
1.15458	62
1.15575	61
1.15575	62
1.15691	61
1.15691	62
1.15807	61
1.15807	62
1.1604	61
1.1604	62
1.16273	61
1.16273	62
1.16389	61
1.16389	62
1.16505	61
1.16505	62
1.16622	61
1.16622	62
1.16737	61
1.16737	62
1.16854	61
1.16854	62
1.17086	61
1.17086	62
1.17319	61
1.17319	62
1.17435	61
1.17435	62
1.17552	61
1.17552	62
1.17668	61
1.17668	62
1.17784	61
1.17784	62
1.179	61
1.179	62
1.179	63
1.18133	61
1.18133	62
1.18133	63
1.18365	61
1.18365	62
1.18365	63
1.18598	61
1.18598	62
1.18598	63
1.1883	61
1.1883	62
1.1883	63
1.33836	61
1.33836	62
1.33836	63
1.33836	64
1.34068	62
1.34068	63
1.34068	64
1.34068	65
1.34417	63
1.34417	64
1.34417	65
1.3465	63
1.3465	64
1.3465	65
1.34883	63
1.34883	64
1.34883	65
1.35232	63
1.35232	64
1.35232	65
1.35581	63
1.35581	64
1.35581	65
1.35929	63
1.35929	64
1.35929	65
1.36162	63
1.36162	64
1.36162	65
1.36395	63
1.36395	64
1.36395	65
1.36395	66
1.3686	64
1.3686	65
1.3686	66
1.37093	64
1.37093	65
1.37093	66
1.37325	64
1.37325	65
1.37325	66
1.37674	64
1.37674	65
1.37674	66
1.37907	64
1.37907	65
1.37907	66
1.38256	64
1.38256	65
1.38256	66
1.38489	64
1.38489	65
1.38489	66
1.38721	64
1.38721	65
1.38721	66
1.3907	64
1.3907	65
1.3907	66
1.39303	64
1.39303	65
1.39303	66
1.39652	64
1.39652	65
1.39652	66
1.39884	64
1.39884	65
1.39884	66
1.40233	64
1.40233	65
1.40233	66
1.40466	64
1.40466	65
1.40466	66
1.40699	64
1.40699	65
1.40699	66
1.41048	64
1.41048	65
1.41048	66
1.41048	67
1.4128	65
1.4128	66
1.4128	67
1.41629	65
1.41629	66
1.41629	67
1.41862	65
1.41862	66
1.41862	67
1.42094	65
1.42094	66
1.42094	67
1.42327	65
1.42327	66
1.42327	67
1.58263	65
1.58263	66
1.58263	67
1.58263	68
1.58496	66
1.58496	67
1.58496	68
1.58728	66
1.58728	67
1.58728	68
1.58961	66
1.58961	67
1.58961	68
1.59193	66
1.59193	67
1.59193	68
1.59193	69
1.59659	67
1.59659	68
1.59659	69
1.59891	67
1.59891	68
1.59891	69
1.60124	67
1.60124	68
1.60124	69
1.60357	67
1.60357	68
1.60357	69
1.60706	67
1.60706	68
1.60706	69
1.61055	67
1.61055	68
1.61055	69
1.61287	67
1.61287	68
1.61287	69
1.6152	67
1.6152	68
1.6152	69
1.61753	67
1.61753	68
1.61753	69
1.62101	67
1.62101	68
1.62101	69
1.62334	67
1.62334	68
1.62334	69
1.62567	67
1.62567	68
1.62567	69
1.62567	70
1.62916	68
1.62916	69
1.62916	70
1.63148	68
1.63148	69
1.63148	70
1.63497	68
1.63497	69
1.63497	70
1.6373	68
1.6373	69
1.6373	70
1.63963	68
1.63963	69
1.63963	70
1.64312	68
1.64312	69
1.64312	70
1.64661	68
1.64661	69
1.64661	70
1.64893	68
1.64893	69
1.64893	70
1.65126	68
1.65126	69
1.65126	70
1.65358	68
1.65358	69
1.65358	70
1.65591	68
1.65591	69
1.65591	70
1.65591	71
1.66056	69
1.66056	70
1.66056	71
1.66289	69
1.66289	70
1.66289	71
1.66638	69
1.66638	70
1.66638	71
1.66871	69
1.66871	70
1.66871	71
